t,psFlux,psFluxErr,psMag,psMagErr
452,3.0408729606777552e-05,1.7063673320737575e-06,20.19256993005171,0.060925425527677775
455,2.8480525893757993e-05,1.6976349623779497e-06,20.263695611533763,0.06471733520626145
458,2.9519266117533198e-05,1.7605915564048904e-06,20.2248017317038,0.06475560696425582
461,3.040556876263565e-05,1.7345597802122557e-06,20.192682793079566,0.061938468160083894
464,3.087321489744519e-05,1.711089892471203e-06,20.17611098253209,0.060174887909241186
467,2.6990845796489037e-05,1.6970800660611601e-06,20.32202438727176,0.0682668962650886
760,1.655755780992036e-05,1.0184154051745842e-06,20.852574922182324,0.06678101260917682
763,1.87503001272467e-05,1.0120840896150414e-06,20.71754506311436,0.05860473330546512
766,1.744495110791851e-05,1.0131336204741253e-06,20.79589123075555,0.06305525565543925
769,1.6706398255717798e-05,1.0349814818906023e-06,20.842858546960823,0.06726266481515565
772,1.7879874859820804e-05,1.0298840190502608e-06,20.76915443510892,0.06253860135774383
775,1.9917414219788416e-05,1.058131496376595e-06,20.651983233720948,0.05768076429668033
778,1.7072801555075266e-05,1.0270381642007775e-06,20.81930364139383,0.06531397409756824
781,1.7042870371946465e-05,1.0468432479293272e-06,20.821208770366916,0.06669038666481687
784,1.775944923717871e-05,1.0452857003214231e-06,20.776491889419447,0.06390426380898385
787,1.8761559321424725e-05,9.963123225238415e-07,20.716893295097407,0.057656847241663485
790,1.608549304999084e-05,9.700535095216593e-07,20.883979678862644,0.06547652674165
793,1.7181421687361286e-05,9.670107143735709e-07,20.812417879913433,0.06110778037400316
796,1.7084612436036805e-05,9.365589969822205e-07,20.81855279406186,0.059518822257313156
799,1.68009022135377e-05,9.409038998577246e-07,20.836734112038982,0.060804676813754295
802,1.562848338227475e-05,9.250645595084649e-07,20.915273534026802,0.06426574219838233
805,1.6592744887630266e-05,9.276928172565013e-07,20.85027003230512,0.060703017216900065
808,1.6574533415016392e-05,9.524082744611934e-07,20.8514623434116,0.06238873332970455
811,1.7053939757763572e-05,9.45019427580591e-07,20.820503810969097,0.060164502824454937
814,1.6318620162035334e-05,9.258020146068723e-07,20.868357037914805,0.06159692153600109
817,1.628428032007962e-05,9.370763887865946e-07,20.8706441978247,0.06247852173577886
820,1.4987001734480871e-05,9.666734991172252e-07,20.960778728355688,0.07003084638050534
823,1.7570182866783073e-05,9.827095881123803e-07,20.788124918370183,0.06072579816990321
826,1.792488115214374e-05,1.0469892626317683e-06,20.766424910196832,0.06341766725166696
829,1.61627047018269e-05,1.065966294499061e-06,20.878780526546272,0.0716067156048875
832,1.887826938151426e-05,1.0981237858103665e-06,20.710160174986747,0.06315582893037104
835,1.832762761177718e-05,1.045488016436003e-06,20.742299992036386,0.061935140495538506
838,1.8199142975412034e-05,1.0632912201472797e-06,20.74993828004111,0.06343451312378136
841,1.6402237889345748e-05,1.1084691154936798e-06,20.862807856326295,0.07337444186987792
844,1.7940411393744436e-05,1.0865846940902821e-06,20.7654846280783,0.06575904621235251
847,1.7800908462306242e-05,1.0939396978215247e-06,20.773960204979257,0.06672299552924715
1140,2.1611907293699948e-05,1.2774800671812575e-06,20.563332882471464,0.0641778784697944
1143,1.901970728081502e-05,1.2729879992943627e-06,20.702056050466577,0.07266826658529309
1146,2.2208238276872945e-05,1.267874679374416e-06,20.533780351190074,0.061984990674674036
1149,2.2772055145967133e-05,1.2816708482652135e-06,20.50656005515625,0.06110807450732201
1152,2.2305825818147908e-05,1.2525367123151986e-06,20.529019855890756,0.060967231943634244
1155,2.126532905713627e-05,1.237728930247678e-06,20.580885353976093,0.06319427776714709
1158,2.1510131734117425e-05,1.2552511091206413e-06,20.568457946938274,0.06335951783472409
1161,2.302748081267783e-05,1.262467521802936e-06,20.49444954951623,0.059524821968283875
1164,2.2903459341241022e-05,1.2948417230528239e-06,20.50031291432039,0.06138184268165988
1167,2.1649309383830633e-05,1.2871603805911888e-06,20.561455505151763,0.06455248071709296
1170,2.217763204760165e-05,1.2647992230953897e-06,20.535277687898123,0.0619199698740211
1173,2.233468492469621e-05,1.2457294960649412e-06,20.527616046630506,0.06055754176846545
1176,2.2640937806368783e-05,1.228188449819314e-06,20.512829592968686,0.058897236397137606
1179,2.1848905278575147e-05,1.2340131786131713e-06,20.551491417572695,0.06132173525795773
1182,1.9539773464455753e-05,1.1872872359870481e-06,20.67276681130067,0.06597214342854472
1185,2.002838419886568e-05,1.1956198772920208e-06,20.645950837892787,0.06481440414838553
1188,2.089400743886936e-05,1.1967267754092022e-06,20.600011259804774,0.06218671028364161
1191,2.121295905986542e-05,1.209018346002297e-06,20.583562487797103,0.061880805349549046
1194,2.2060734920778234e-05,1.2084798858856152e-06,20.54101568172237,0.059476276268211406
1197,1.871852216838442e-05,1.2178547917894009e-06,20.71938672701564,0.07063960646515344
1200,1.914906904885172e-05,1.1584289644902718e-06,20.69469645938934,0.0656819537377447
1203,1.8483736578693505e-05,1.1481388990912517e-06,20.733091195944482,0.0674417732327705
1206,2.199168727296107e-05,1.2005983052730558e-06,20.54441924451175,0.05927389887036601
1209,2.189611761227501e-05,1.2159174139487525e-06,20.549147829364287,0.06029222082639665
1212,2.2186803501169497e-05,1.2624306679719597e-06,20.53482877970364,0.06177846584082722
1215,2.231091642729777e-05,1.2361982181510275e-06,20.528772098730368,0.06015822640354984
1218,1.9942600318614646e-05,1.1955611813575442e-06,20.650611158807873,0.06509001027271545
1221,2.1523296357832108e-05,1.2113759949534134e-06,20.56779365828321,0.06110749735679876
1224,2.067525929921752e-05,1.1945679262291337e-06,20.61143820985098,0.06273128804720213
1227,2.0860014522018577e-05,1.2029957170500071e-06,20.6017791062038,0.06261433820151374
1520,2.149681018000815e-05,1.2553633407227498e-06,20.569130568306775,0.06340445013634521
1523,2.1889475883682395e-05,1.2029986255432047e-06,20.549477214656328,0.05966973211086302
1526,2.2253255531642577e-05,1.2157236634945138e-06,20.531581735000756,0.05931515029611278
1529,1.9886712746820757e-05,1.2563766311390445e-06,20.653658120718408,0.0685932166168481
1532,2.0660709223063967e-05,1.2353668130448185e-06,20.612202558464503,0.06491947883290115
1535,2.1159644333386073e-05,1.2210766127092219e-06,20.586294713560797,0.0626554523466164
1538,2.1418665936010356e-05,1.2022316956670567e-06,20.573084579136953,0.060942473373139475
1541,1.835960997496731e-05,1.1732424363562886e-06,20.740406994868444,0.06938229035624849
1544,1.9526384616025514e-05,1.1958710703072722e-06,20.673511023619675,0.06649467081529514
1547,2.1328822620944795e-05,1.2592043317515034e-06,20.5776484160707,0.06409935308985719
1550,2.330838990271999e-05,1.2280285155580926e-06,20.48128493639103,0.05720322276148344
1553,2.035858352298647e-05,1.2427222691465828e-06,20.628196727112424,0.06627516882734938
1556,2.1628151613335774e-05,1.2832596803686145e-06,20.562517108986142,0.06441981358330508
1559,2.2780664758989665e-05,1.323533746871677e-06,20.506149639765102,0.06308018323436729
1562,2.2067424646358022e-05,1.2874934762548864e-06,20.540686491591224,0.06334578243549299
1565,2.2321493137076725e-05,1.2831569538892521e-06,20.528257516745608,0.06241383372829205
1568,2.194495750716803e-05,1.2749049772760269e-06,20.546728761678843,0.06307647171350358
1571,2.1305968592066328e-05,1.2492709428392418e-06,20.57881241609268,0.06366191174701914
1574,2.230143048895309e-05,1.272719871408769e-06,20.52923381964684,0.06196185682295575
1577,2.296685881262088e-05,1.3112937786676023e-06,20.497311620758776,0.06199015469155664
1580,2.363172847073455e-05,1.3414779096463116e-06,20.46632690243227,0.0616328651621894
1583,2.435807168165874e-05,1.3809525563832945e-06,20.433458361801623,0.06155455190024845
1586,2.239364300468195e-05,1.3922707146262418e-06,20.524753746068836,0.06750302848795699
1589,2.4819381039452446e-05,1.4251509143503093e-06,20.41308825577575,0.062343937687030226
1592,2.477717350091614e-05,1.424566712015365e-06,20.414936217360594,0.06242453988027084
1595,2.5996436692689317e-05,1.4428930833602804e-06,20.36278106300484,0.0602621535681428
1598,2.5932652519908042e-05,1.4465379601724926e-06,20.365448270212077,0.06056297687676021
1601,2.673645878381589e-05,1.423545857333289e-06,20.332305910076904,0.057808526137940984
1604,2.261635564585001e-05,1.374582564442175e-06,20.51400906006693,0.06598914873882425
1607,2.2630870921543517e-05,1.3223960039373242e-06,20.513312453354043,0.06344312702236476
1900,2.4379130151384338e-05,1.3964361991085193e-06,20.43252010750877,0.062190953064863885
1903,2.3100086383388448e-05,1.3898999735891678e-06,20.491031612404814,0.06532723286278765
1906,2.392187188361918e-05,1.4089857211286244e-06,20.45307772193871,0.06394929363634502
1909,2.3198303804819362e-05,1.3743370336771373e-06,20.48642504315168,0.06432226629833032
1912,2.2190160461655223e-05,1.3229721658030182e-06,20.534664515490014,0.06473133805326556
1915,2.6221770729203087e-05,1.3444662548873318e-06,20.353410582772376,0.05566884494879079
1918,2.2664524981538813e-05,1.3198764506940613e-06,20.511699069151557,0.06322822337964146
1921,2.4926386264039652e-05,1.3323780554929082e-06,20.408417320662377,0.05803533163412689
1924,2.196967294321278e-05,1.3395174505657145e-06,20.545506642932164,0.06619864559403052
1927,2.339217203687682e-05,1.3345521760806609e-06,20.4773892490511,0.06194258542666641
1930,2.2432893645232343e-05,1.3495494999202569e-06,20.522852378906368,0.06531724240969962
1933,2.322140086629568e-05,1.3204356883001685e-06,20.48534458311362,0.061738085531396744
1936,2.595470715131313e-05,1.3730007169841122e-06,20.36452528960975,0.05743530754933216
1939,2.6823816731801202e-05,1.3985881253622873e-06,20.3287641892738,0.05661005584825551
1942,2.5354067870057554e-05,1.4038042230403552e-06,20.38994650090092,0.06011505045891517
1945,2.5545545389329588e-05,1.4425051387101064e-06,20.38177767436386,0.06130932147964262
1948,2.468750334099662e-05,1.4300629692456195e-06,20.418872692921582,0.0628929997232843
1951,2.6237381039310117e-05,1.4869565371485161e-06,20.352764416039612,0.061532153108768146
1954,2.7658340239478056e-05,1.4853214086758895e-06,20.295500335277026,0.05830672466744489
1957,2.4124780478217816e-05,1.5411173455253054e-06,20.44390719677969,0.06935801547824805
1960,2.6235735029848566e-05,1.5469241830894413e-06,20.35283253214173,0.06401770675322277
1963,2.4894219776443768e-05,1.5271717189014225e-06,20.409819323881177,0.0666060491545498
1966,2.6372230232353087e-05,1.4442629656297767e-06,20.347198475970046,0.059459840034760694
1969,2.254749596054763e-05,1.4059648717340872e-06,20.517319827800577,0.06770183999725805
1972,2.4430307867744944e-05,1.3502891574901347e-06,20.43024327244787,0.06000979738429782
1975,2.175413009218564e-05,1.3491939520133406e-06,20.556211318944374,0.06733749934996415
1978,2.0732959965129104e-05,1.279804981543643e-06,20.608412349590374,0.06702036785045662
1981,2.4173213702186847e-05,1.2892865589731952e-06,20.441729643724106,0.05790810905951611
1984,2.3739686156971045e-05,1.2991381316454579e-06,20.461378189273773,0.05941617320392054
1987,2.2006799090429425e-05,1.3436822529394018e-06,20.5436734257645,0.06629244279063445
2280,2.145382842480478e-05,1.3799665805569994e-06,20.571303614615857,0.06983740375842236
2283,2.1961765960602547e-05,1.344583178342032e-06,20.54589747453692,0.06647291659757984
2286,2.440958591228812e-05,1.3676846798655424e-06,20.431164592167534,0.06083449260298633
2289,2.381455124563286e-05,1.3817653804862505e-06,20.457959616762686,0.06299647155225857
2292,2.285327929107166e-05,1.3991980346075909e-06,20.502694304283736,0.06647448466590028
2295,2.5127483418842644e-05,1.411993964804254e-06,20.399693134588922,0.06101100308908555
2298,2.6706561904613437e-05,1.4342224846506727e-06,20.333520666545656,0.05830729102552129
2301,2.3978651681447144e-05,1.4850246753441107e-06,20.450503724558878,0.06724085559105052
2304,2.4644375438944307e-05,1.4343003378230871e-06,20.420771081459826,0.06318974522724
2307,2.4844704053041732e-05,1.5087339064970214e-06,20.411981052653054,0.06593304642038719
2310,2.8340212033282018e-05,1.544990743027621e-06,20.269057884308506,0.05918983188097867
2313,2.6608517359611884e-05,1.5316525211578977e-06,20.337513932002796,0.062497679703656085
2316,2.4805782629758804e-05,1.492982151069191e-06,20.41368328801381,0.06534705228485077
2319,2.346477575053901e-05,1.501323401545362e-06,20.474024602084913,0.06946757938102105
2322,2.7146561737744628e-05,1.5125216416304904e-06,20.3157785432604,0.060493830587580705
2325,2.5652742416394476e-05,1.5109131601569526e-06,20.3772311214071,0.0639484501734801
2328,2.6460055670780537e-05,1.5212737776921166e-06,20.343588738310427,0.06242246948911192
2331,2.541206637082249e-05,1.488014544339272e-06,20.38746566991227,0.06357575336143466
2334,2.6608553609331717e-05,1.506816809319607e-06,20.337512452867156,0.0614841974440381
2337,2.4017066758000028e-05,1.5453272720680158e-06,20.448765709182318,0.06985939558691044
2340,2.5728267143800054e-05,1.564071580729115e-06,20.374039281049857,0.06600402322237621
2343,2.7444939459985137e-05,1.560220290815439e-06,20.303909929480255,0.06172313331594054
2346,2.8808371603003945e-05,1.5122694662306576e-06,20.25126884622861,0.056994742134805945
2349,2.5520938593556212e-05,1.4523506058691745e-06,20.382824015879404,0.06178729003300496
2352,2.5223648819968488e-05,1.4678154724455207e-06,20.395545844152437,0.06318119998073503
2355,2.5335241399681295e-05,1.523993982399852e-06,20.39075300553591,0.06531042733801848
2358,2.6197278073342246e-05,1.5787216511245895e-06,20.354425197335647,0.0654295171071877
2361,2.5485536333996008e-05,1.4956671596247858e-06,20.384331178299924,0.06371849366600191
2364,2.489931353566814e-05,1.511443124372093e-06,20.409597187452626,0.06590657687059366
2367,2.597010526665088e-05,1.4942662381197387e-06,20.36388134730091,0.06247101956716694
2660,1.827110315399726e-05,1.0580808231458232e-06,20.745653698450653,0.06287505727306758
2663,2.0751963038842088e-05,1.0791694971276968e-06,20.607417659226698,0.056461809994026585
2666,1.86612518936316e-05,1.08705597971983e-06,20.72271368449304,0.06324634812862776
2669,2.0295615713107477e-05,1.1057339310169817e-06,20.63156004440188,0.05915244842556443
2672,1.919027027831648e-05,1.1394221259086757e-06,20.692362893682894,0.0644655774337564
2675,2.036617225209172e-05,1.118748222615842e-06,20.627792090773852,0.059641322594532906
2678,2.147312457601753e-05,1.0911844096446443e-06,20.57032751312574,0.055173079978402526
2681,1.9154181588262717e-05,1.1469532930763724e-06,20.694406621368945,0.06501393493223777
2684,1.8072892528150016e-05,1.1209050713152348e-06,20.757496457193938,0.06733881785266828
2687,2.070738764923488e-05,1.1300108781787638e-06,20.609752337999186,0.05924908264585198
2690,1.9531319820524966e-05,1.127060535563931e-06,20.673236643427153,0.06265272596324506
2693,1.9122934852101558e-05,1.1237301585243742e-06,20.69617925856953,0.06380163541447312
2696,2.0623661222371845e-05,1.1640561485349652e-06,20.614151207119136,0.06128193685923858
2699,2.064633246218322e-05,1.1754637792291351e-06,20.612958331320115,0.06181454187219526
2702,2.2346367723715897e-05,1.207581239364098e-06,20.52704826957935,0.058672384164377006
2705,2.038473961183955e-05,1.1521340784867895e-06,20.626802701571112,0.06136520287078944
2708,1.8253039601234062e-05,1.092033067626545e-06,20.746727632201928,0.06495684358429059
2711,1.767363398495459e-05,1.0921772132457682e-06,20.781750980639227,0.06709521898225602
2714,1.756306522903173e-05,1.1279163636312193e-06,20.788564836540214,0.06972698762794863
2717,1.7792763472969485e-05,1.0975486544458603e-06,20.77445710847271,0.06697376225035394
2720,2.0310172379830716e-05,1.1053222927828132e-06,20.630781598692472,0.059088047543718984
2723,1.6801081852918138e-05,1.059723676492054e-06,20.83672250314239,0.0684825163450396
2726,1.7513753682818774e-05,1.0105336556038306e-06,20.79161752877213,0.06264636330314517
2729,1.7960202292743982e-05,9.711855480658342e-07,20.764287562315978,0.05871043621256686
2732,1.7572087855796792e-05,9.839405135307704e-07,20.788007207391278,0.06079527075186151
2735,1.9019910364983127e-05,1.0121539528557657e-06,20.702044457509153,0.05777799002816344
2738,1.8586074558525215e-05,1.0321715394762661e-06,20.727096434779373,0.06029600313941927
2741,1.9531635697454925e-05,1.037418675434015e-06,20.673219084130135,0.05766864756532931
2744,1.778907689385727e-05,1.064796338344405e-06,20.774682091350876,0.06498864118315296
2747,1.7039572801468357e-05,1.0355264381496274e-06,20.821418866318595,0.06598220260465655
3040,2.1224561799491106e-05,1.1047529981836905e-06,20.58296879077877,0.05651331409216109
3043,1.9522782223717874e-05,1.1081324028017294e-06,20.67371134788161,0.06162745942664791
3046,1.948093146165777e-05,1.121889877320593e-06,20.67604132627137,0.06252660248592494
3049,1.8482469450544783e-05,1.1058588572845842e-06,20.733165629707393,0.0649626935361138
3052,2.018495511266108e-05,1.0701612132074635e-06,20.63749615237581,0.057563307305965386
3055,2.00035687750005e-05,1.1265972823029532e-06,20.64729691299412,0.06114846162386345
3058,1.99414774882017e-05,1.1222448240355796e-06,20.650672290853468,0.061101883588051256
3061,1.885025526048429e-05,1.1332071674469419e-06,20.71177253334558,0.06527041847373598
3064,2.0086106411855988e-05,1.1571708302465954e-06,20.642826224379686,0.06254981626240724
3067,1.9706143136769534e-05,1.1694569845729244e-06,20.66356153980834,0.0644327902850218
3070,2.0052293708829343e-05,1.167603905080276e-06,20.64465547937891,0.06322019071585996
3073,1.9623733027840204e-05,1.1155243232625607e-06,20.668111555144094,0.06171940595279157
3076,1.871615674978531e-05,1.1162847555427146e-06,20.719523937788654,0.06475639150255598
3079,1.8589346852655878e-05,1.1309338605263804e-06,20.726905295145464,0.06605373751391062
3082,2.1104600686885357e-05,1.1691129431711254e-06,20.58912277371464,0.06014557056466896
3085,1.8678665347541388e-05,1.1484631845965058e-06,20.721701019220742,0.06675680709234261
3088,2.1878744564416086e-05,1.1728771666727938e-06,20.550009627533363,0.0582042173325576
3091,2.214025760521453e-05,1.1784015422836522e-06,20.53710894814856,0.05778763919616019
3094,1.8420707094856127e-05,1.159321017549088e-06,20.73679987990211,0.06833162240778307
3097,2.188418429269314e-05,1.1599649856282933e-06,20.549739713699026,0.05754913979448093
3100,1.9309655114070702e-05,1.1736021469440864e-06,20.68562932978009,0.0659888710280773
3103,2.1929293148312614e-05,1.1808922309433816e-06,20.54750403929622,0.05846688447190026
3106,1.930506391137547e-05,1.1563038511238813e-06,20.685887512936098,0.06503169119925503
3109,2.0894181104111393e-05,1.159082521476664e-06,20.60000223550162,0.060230063652598795
3112,1.873158037078672e-05,1.154137767489056e-06,20.718629572149272,0.06689714026457015
3115,2.0477481384555973e-05,1.143999927321124e-06,20.621874272779284,0.06065600139038514
3118,2.0055144346176485e-05,1.156033322443495e-06,20.644501141912855,0.06258480170565439
3121,2.1639951519653377e-05,1.148631478125275e-06,20.56192491358622,0.057630017358996026
3124,2.0882336210481508e-05,1.1589836697131206e-06,20.600617912969575,0.060259087788241184
3127,1.848392203868323e-05,1.1282205999886576e-06,20.733080302064106,0.06627110576413622
3420,2.0952408227172127e-05,1.191472916166012e-06,20.596980754543857,0.06174112627266154
3423,2.07039031315295e-05,1.247117664114073e-06,20.60993505469149,0.06540026732737168
3426,2.1913215546464258e-05,1.255482746139994e-06,20.548300345699055,0.06220552474569593
3429,2.2977478662788778e-05,1.2223016227074041e-06,20.496809693572303,0.057756429431799546
3432,2.3178781155820998e-05,1.230829931566573e-06,20.487339134587153,0.05765430932791707
3435,2.1728153240388938e-05,1.2459777589824174e-06,20.557508583470295,0.06226038394905916
3438,2.0037720459138964e-05,1.2166689951757136e-06,20.645444838317047,0.06592474328418342
3441,2.1735385184396553e-05,1.2525515522936018e-06,20.557147269882083,0.06256804547579106
3444,2.4219857667836057e-05,1.25222771228582e-06,20.439636655761653,0.05613529949169328
3447,2.1182892151531936e-05,1.2353249178404546e-06,20.585102484541267,0.06331699082187159
3450,1.9168504920135305e-05,1.2106823661412217e-06,20.69359502061086,0.06857507577447952
3453,1.9796860075179843e-05,1.2448690248710544e-06,20.658574838567773,0.06827342140883286
3456,2.0707514728514816e-05,1.2867297103772383e-06,20.609745674959207,0.06746579928158809
3459,2.275906514344608e-05,1.2403305607125935e-06,20.507179575006845,0.059170786987329936
3462,2.14589119304846e-05,1.2669309435085707e-06,20.57104637883256,0.06410170276814066
3465,2.1026469677518267e-05,1.2715029318723276e-06,20.593149719248935,0.06565613670591403
3468,2.10961012539896e-05,1.196938614511855e-06,20.589560119148018,0.06160188430091025
3471,2.2120584016796496e-05,1.2132002707290281e-06,20.538074150248065,0.059547047064972984
3474,2.200534207569826e-05,1.2850128461860876e-06,20.543745312003303,0.06340210326583862
3477,1.9751665691183452e-05,1.198703660884767e-06,20.661056306555036,0.06589195988567395
3480,2.0460014072534222e-05,1.1702335646514872e-06,20.622800802065015,0.062099905926795276
3483,2.1008371090471665e-05,1.1617400553427531e-06,20.594084671877123,0.06004003038462232
3486,1.6953972098301664e-05,1.084672760046195e-06,20.8268869620586,0.06946268868845502
3489,1.7298044077556444e-05,1.0892594161721548e-06,20.8050731237589,0.06836890802274302
3492,2.0258843758321517e-05,1.0523935488837228e-06,20.633528984641387,0.05640113479860414
3495,1.866821805569775e-05,1.0546951323836485e-06,20.722308459641923,0.061340653231848855
3498,1.877097986960807e-05,1.064747332930571e-06,20.716348262404892,0.06158627500070491
3501,1.6686513000782288e-05,1.050330069976145e-06,20.844151644385633,0.06834150333660348
3504,1.677495060007619e-05,1.0295924474367887e-06,20.83841249751884,0.06663899185029944
3507,1.6996230853788306e-05,9.992440060371581e-07,20.824184068967785,0.06383270526713725
